source,url,date,title,full text
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Ezzel a megállapodással a felek a kialakuló élelmezési válságot akarták megoldani, de emellett sikerült visszaszorítani a globális piacokon elszabadult árakat is."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az ENSZ adatai szerint 2022 júliusa és 2023 júliusa között összesen 32 millió tonna gabonát exportáltak három ukrán kikötőből összesen 45 országba, három kontinensen."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A WHO ebből 725 ezer tonna gabonát juttatott olyan nehéz helyzetbe lévő országok számára, mint Afganisztán, Etiópia, Kenya, Szomália, Szudán vagy Jemen, vagyis látható, hogy az ukrán gabona csak nagyon kevés része ment a valóban rászorulók számára."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Július 17-én azonban Oroszország bejelentette, hogy nem folytatja a részvételt a gabona megállapodásban, mivel Moszkva úgy érezte, hogy az ukrán fél nem tartja magát az Isztambulban aláírtakhoz."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Ennek hátterében az állhat, hogy az ukránok egyre gyakrabban hajtottak végre támadásokat a Fekete-tengeren, a Kercsi híd többször is célpont volt."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Emellett Moszkva azt is kifogásolta, hogy az orosz gabona és műtrágya továbbra is nehezen kerül csak a piacokra, hiába ígérték meg számukra, hogy csökkenteni fogják a szankciókat."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az oroszok már akkor jelezték, hogy azonnal hajlandók visszatérni a megállapodáshoz, amint teljesítik a Moszkvának megígért feltételeket."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A Fekete-tengeri útvonal az oroszok kilépését követően és az ukrán kikötővárosok elleni újabb támadások miatt már nem volt biztonságos, így Ukrajna más útvonalat keresett a mezőgazdasági termékei számára."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az ENSZ adataiból jól látszik, hogy hiába volt a gabona megállapodás célja a globális éhínség elleni harc, valójában gazdag országok kapták az árú jelentős részét."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Kína az összes gabona 25 százalékát, 7,96 millió tonnát, Spanyolország 5,98 millió tonnát, Törökország 3,24 millió tonnát, Olaszország 2,1 millió tonnát kapott."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Összességében nézve az ukrán gabona 44 százaléka olyan országokba vándorolt, amelyet az ENSZ a magas jövedelmű országok közé sorol."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az ukrán gabona, a fekete-tengeri útvonal lezárultával a környező országokba vándorolt, így Magyarországra, Romániába, Lengyelországba és Bulgáriába is, ahol pedig rendkívüli gondokat okozott."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A helyi mezőgazdaságot sokként érte az olcsó ukrán gabona beáramlása, a sajátjukat már nem is tudták olyan áron értékesíteni, ami ne jelentett volna veszteséget."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Számos országban jelentős tüntetések kezdődtek a gazdák részéről annak érdekében, hogy az Európai Unió szabjon gátat az ukrán gabonának."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A kialakult helyzet legfőbb felelőse Brüsszel, amely az ukrán háborúra való tekintettel eltörölte az ukrán exportkorlátozást, emellett pedig számos olyan engedményt tett az ukránoknak, amelynek köszönhetően például az ukrán gabonának nem kellett megfelelnie a szigorú Európai Uniós előírásoknak."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Mindennek összessége eredményezte azt, hogy a génmódosított, rossz minőségű ukrán gabona sokkal olcsóbban kerülhetett piacra, mint az EU-s konkurencia, ezzel kiszorítva és tönkretéve a helyi gazdákat."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Brüsszelnek azonban nem csak az volt a célja, hogy segítsen a háborús helyzetben lévő Ukrajnán, hiszen a nyugati országok a helyzetet kihasználva egyre nagyobb részt szakítanak ki maguknak az ukrán gazdaságból."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Győrffy Balázs, a Nemzeti Agrárgazdasági Kamara elnöke az Origónak adott interjújában arról beszélt, hogy a tíz legnagyobb ukrán mezőgazdasági termelő cégből mindössze egy az, ami Ukrajnában van bejegyezve."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A többi kilenc vállalkozásból egy szaúd-arábiai, néhány nyugati-európai, az összes többi pedig amerikai érdekeltségbe tartozik."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Kiemelte, hogy óriási előnyük az ukrán cégeknek az Európai Unióban működő vállalkozásokhoz képest, hogy szinte semmilyen termelési korlátozás nem vonatkozik rájuk."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Nem kell zöldítéssel, állatvédelemmel, GMO-szabályozással foglalkozniuk, sőt olyan növényvédő szereket használnak, amelyeket már hosszú évek óta betiltottak az Európai Unióban."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Győrffy kiemelte, hogy ezek a mezőgazdaság oldaláról nézve ezek olcsó és hatékony szerek, azonban rendkívül veszélyesek a környezetre, és némelyek az emberi egészségre is."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az ukrán gabona, ahogy már korábban említettük, nem jutott el a rászoruló országokba, a nagy része Európában ragadt, nehéz helyzetbe hozva az őshonos mezőgazdaságot."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Magyarország a helyzet kezelése érdekében úgy döntött, hogy nemzeti hatáskörben visszaállítja az uniós tilalom előtt fennálló rendeletet, hiszen a génkezelt ukrán gabona nemcsak a gazdákat, hanem a magyarok egészségét is tönkreteszi."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot",A magyarok mellett Lengyelország és Szlovákia is hasonló lépést jelentett be.
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Ahogyan várható volt, Volodimir Zelenszkij őrjöngeni kezdett, Egyik bizalmasa úgy nyilatkozott az ügyben, hogy

ezek az önkényes tiltások nevetségesek."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Úgy gondolom, hogy Magyarország itt politikai nyilatkozatot tesz, blokkolni akarja az Ukrajnával folytatott kereskedelmet, és emellett teljesen figyelmen kívül hagyja Brüsszelt."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Ezt követően jelentette be Ukrajna, hogy beperli azokat a tagállamokat, amelyek nemzeti hatáskörben visszaállították az ukrán mezőgazdasági termékekre vonatkozó tilalmat."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az ukránok tehát odáig mentek, hogy perre viszik legnagyobb szövetségesüket, Lengyelországot."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A Századvég korábban felmérést is készített azzal kapcsolatban, hogy a magyarok miként viszonyulnak az ukrán gabona körül kialakult helyzethez."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Ebből az derült ki, hogy a magyarok közel háromnegyede (73 százaléka) ellenzi Brüsszel szándékát, amely az uniós tagállamokat, köztük Magyarországot arra kötelezné, hogy engedje be az ellenőrizetlen minőségű, génmódosított ukrán gabonát."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Dömötör Csaba a Miniszterelnöki Kabinetiroda parlament államtitkára is úgy látja, hogy egyre világosabb lett, hogy a szállítmányok jelentős része nem jut el Afrikába, hanem Kelet-Európában ragad, ez lenyomja az árakat, és rendkívüli helyzetbe hozza az itt élő gazdákat."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A vita azonban olyan súlyos lett, hogy Kijev pert kezdeményezett a Kereskedelmi Világszervezetnél, mire a lengyel miniszterelnök bejelentette, hogy nem szállít több fegyvert Ukrajnába."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Világosan látszik, hogy a magyar kormány egyetlen célja a magyar emberek megvédése."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Ha Brüsszelen múlik, továbbra is génmódosított, rossz minőségű ukrán gabonával tennék tönkre a magyarok egészségét és a magyar gazdák megélhetését."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot",A nemzeti konzultációban most minden magyar elmondhatja a véleményét az üggyel kapcsolatban és világos üzenetet küldhetnek Brüsszelnek.
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A nemzeti konzultáció erre vonatkozó kérdése így szól:

Brüsszel be akarja engedni a génmódosított ukrán gabonát."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot",A háború kirobbanása után Brüsszel megnyitotta a határokat az ukrán gabonaszállítmányok előtt.
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Az intézkedésnek elvileg az volt a célja, hogy a szállítmányok eljussanak a világ szegényebb régióiba."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","A génmódosított ukrán gabona jelentős része azonban ehelyett elárasztotta a kelet-európai országok piacait, és rendkívül nehéz helyzetbe hozta a térség termelőit."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Magyarország megtiltotta az ukrán gabona behozatalát, de Brüsszel továbbra is azt akarja, hogy engedjük be a génmódosított ukrán gabonát."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot",Ön mit gondol erről?
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot","Minden lehetséges módon ki kell állni a magyar gazdákért, és biztosítani kell a magyar mezőgazdaság GMO-mentességét."
origo,https://www.origo.hu/itthon/20231128-brusszel-genmodositott-ukran-gabonaval-mergezne-meg-a-magyarokat.html,2023-12-10,"Brüsszel mérgezett, génmódosított ukrán gabonával árasztaná el Magyarországot",Meg kell nyitnunk a piacunkat a génmódosított ukrán gabona előtt.
origo,https://www.origo.hu/itthon/20231211-ukrajna-eus-csatlakozasi-targyalasainak-megkezdese-nem-esik-egybe-a-magyar-nemzeti-erdekkel.html,2023-12-11,Fidesz: Ukrajna EU-s csatlakozási tárgyalásainak megkezdése nem esik egybe a magyar nemzeti érdekkel,"Illés Boglárka (Fidesz) Ukrajna EU-s csatlakozási tárgyalásainak megkezdéséről azt mondta: az se nem előkészített, se nem időszerű, és nem esik egybe Magyarország nemzeti érdekeivel."
origo,https://www.origo.hu/itthon/20231211-ukrajna-eus-csatlakozasi-targyalasainak-megkezdese-nem-esik-egybe-a-magyar-nemzeti-erdekkel.html,2023-12-11,Fidesz: Ukrajna EU-s csatlakozási tárgyalásainak megkezdése nem esik egybe a magyar nemzeti érdekkel,"Felidézte a magyar uniós tagságot megelőző évtizedes előkészítést és a tárgyalásokat, illetve felhívta a figyelmet a jelenleg is tagságra váró nyugat-balkáni országokra, hangsúlyozva, hogy ha ilyen rövid időn belül elkezdődnének Ukrajna esetében a csatlakozási tárgyalások, akkor az az Európai Unió objektív és érdemeken alapuló bővítéspolitikáját ásná alá."
origo,https://www.origo.hu/itthon/20231211-ukrajna-eus-csatlakozasi-targyalasainak-megkezdese-nem-esik-egybe-a-magyar-nemzeti-erdekkel.html,2023-12-11,Fidesz: Ukrajna EU-s csatlakozási tárgyalásainak megkezdése nem esik egybe a magyar nemzeti érdekkel,"Dömötör Csaba kiemelte: az Európai Bizottság nem adott választ arra, milyen hatással lenne az ukrán tagság az európai, így a magyar emberek életére, és milyen költségvetési vonatkozásai vannak a csatlakozásnak."
origo,https://www.origo.hu/itthon/20231211-ukrajna-eus-csatlakozasi-targyalasainak-megkezdese-nem-esik-egybe-a-magyar-nemzeti-erdekkel.html,2023-12-11,Fidesz: Ukrajna EU-s csatlakozási tárgyalásainak megkezdése nem esik egybe a magyar nemzeti érdekkel,"Jelezte: a magyar költségvetési támogatás összege Ukrajnának már eddig is meghaladta a 80 milliárd forintot, több mint egymillió menekült érkezett Magyarország területére, és több mint ötezer Ukrajnából menekült diák tanul magyar iskolákban."
origo,https://www.origo.hu/itthon/20231211-ukrajna-eus-csatlakozasi-targyalasainak-megkezdese-nem-esik-egybe-a-magyar-nemzeti-erdekkel.html,2023-12-11,Fidesz: Ukrajna EU-s csatlakozási tárgyalásainak megkezdése nem esik egybe a magyar nemzeti érdekkel,"Megjegyezte: a szuverenitási vitákkal kapcsolatban minden baloldali politikai egység megmozdult, amely külföldről kap pénzt vagy remél támogatást, és azt mondják, hogy semmiféleképpen ne legyen párbeszéd vagy vita az ukrán tagságról, ezzel szemben a magyar kormány nemzeti konzultációban kérdezi meg az emberek véleményét erről az ügyről is."
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"Orbán Viktor is felszólal szerdán az Országgyűlésben az „Ukrajna európai uniós csatlakozási tárgyalásainak megkezdéséről"" című határozati javaslat vitájában – mondta az Origónak Havasi Bertalan, a miniszterelnök sajtófőnöke."
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"A parlament honlapján közzétett, Kocsis Máté (Fidesz), Simicskó István (KDNP) frakcióvezetők és Nacsa Lőrinc (KDNP) által jegyzett javaslat szerint az Országgyűlés megállapítaná, hogy az Európai Tanács 2022. június 23-24-i ülésén elfogadott következtetésekben meghatározott,

Ukrajna európai uniós csatlakozási folyamatának előrehaladásához kapcsolódó előfeltételek nem teljesültek."
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"Az Európai Unió bővítéspolitikájának objektív, szabályokon és teljesítményen alapuló folyamatnak kell maradnia

– hívják fel a figyelmet az előterjesztők."
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"Az Országgyűlés stratégiai vitát tartana szükségesnek az Európai Unió Ukrajna-politikájának valamennyi eleméről.A stratégiai vitának ki kell terjednie az Európai Unió biztonságpolitikai érdekeire, az Ukrajnának nyújtott támogatások hasznosulására és fenntarthatóságára, illetve a bővítésnek a tagállamok gazdaságára és az Európai Unió meghatározó politikáira gyakorolt hatásaira."
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"A stratégiai vita lezárultát megelőzően az Ukrajna és az Európai Unió közötti csatlakozási tárgyalásokkal kapcsolatos döntések nem időszerűek – szögezi le a dokumentum, majd megállapítja: „az Európai Bizottság Ukrajna csatlakozási tárgyalásainak megkezdésére irányuló javaslata előkészítetlen, következetlen és nincs tekintettel Magyarország alapvető érdekeire."""
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,Az előterjesztő kormánypárti képviselők kiemelik: az Európai Unió bővítésével kapcsolatos döntések a tagállamok érdekeit tiszteletben tartó konszenzust igényelnek.
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"Az Országgyűlésnek el kell ítélnie és vissza kell utasítania minden politikai és pénzügyi nyomásgyakorlást, ami Magyarországot szuverén álláspontjának megváltoztatására kívánja kényszeríteni."
origo,https://www.origo.hu/itthon/20231212-orban-viktor-holnap-felszolal-a-parlamentben-ukrajna-kapcsan.html,2023-12-12,Orbán Viktor ma felszólal a parlamentben Ukrajna kapcsán,"A határozatban az Országgyűlés felhívná a Kormányt, hogy a fenti álláspontot képviselje az Európai Tanácsban és az Európai Unió intézményeiben az Ukrajna csatlakozási folyamatával kapcsolatos döntések során."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Ukrajna 2014 óta egyre szélsőségesebb politikát folytat, ennek következtében az országban tombol a magyargyűlölet, amely Volodimir Zelenszkij elnöksége alatt érte el - eddigi - csúcspontját."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Most pedig az ukrán elnök azért könyörög, hogy támogassuk az uniós csatlakozásukat."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Kárpátalján ma már mindennaposak a magyarokat ért támadások, halálos fenyegetések."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Mint ismert, a most hétvégi uniós csúcson dönthetnének arról a tagállamok, hogy megkezdjék-e a csatlakozási tárgyalásokat Ukrajnával."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,Magyarország napirendre sem venné a kérdést.
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,Orbán Viktor miniszterelnök Ukrajna európai uniós csatlakozási tárgyalásainak megkezdéséről szóló határozati javaslat vitájában fog részt venni szerdán az Országgyűlésben.
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,A magyar lakosság közel háromnegyede ellenzi a háborúban álló ország mihamarabbi felvételét az Európai Unióba.
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Ukrajna esetleges csatlakozása teljesen tönkretenné a magyar gazdákat, és az ország sem kapna több uniós pénzt."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Orbán Viktor is felszólal szerdán az Országgyűlésben az „Ukrajna európai uniós csatlakozási tárgyalásainak megkezdéséről"" című határozati javaslat vitájában."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"A parlament honlapján közzétett, Kocsis Máté (Fidesz), Simicskó István (KDNP) frakcióvezetők és Nacsa Lőrinc (KDNP) által jegyzett javaslat szerint az Országgyűlés megállapítaná, hogy az Európai Tanács 2022. június 23-24-i ülésén elfogadott következtetésekben meghatározott, UKRAJNA EURÓPAI UNIÓS CSATLAKOZÁSI FOLYAMATÁNAK ELŐREHALADÁSÁHOZ KAPCSOLÓDÓ ELŐFELTÉTELEK NEM TELJESÜLTEK."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"AZ EURÓPAI UNIÓ BŐVÍTÉSPOLITIKÁJÁNAK OBJEKTÍV, SZABÁLYOKON ÉS TELJESÍTMÉNYEN ALAPULÓ FOLYAMATNAK KELL MARADNIA."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"A magyarok nem kérnek az ukrán csatlakozásból

Az esetleges ukrán csatlakozás kapcsán érdemes megjegyezni, hogy a magyar lakosság közel háromnegyede (72 százaléka) ellenziaháborúban álló ország mihamarabbi felvételét az Európai Unióba – derül ki a Századvég legfrissebb közvélemény-kutatásából."
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,Ukrajna uniós csatlakozásának ügyében az elutasítottság hónapról hónapra erősödik 2023 szeptembere óta.
origo,https://www.origo.hu/itthon/20231212-ukrajna-unios-csatlakozasa-magyarorszag-elutasitas.html,2023-12-12,A magyargyűlölő Zelenszkij most a magyaroknak könyörög az uniós csatlakozásért ,"Ha a kérdésben megvizsgáljuk a decembert megelőző három hónap adatait, látható, hogy a csatlakozást ellenzők aránya trendszerűen nő, a támogatóké pedig csökken."
